445.6 Wing mode shape file, x,y,z,dx,dy,dz
121
 ZONE I = 11 J = 11, T=" Mode     2"
   0.24131000E+02   0.12000000E+02   0.00000000E+00   0.71600000E-09  -0.77800000E-09   0.50000000E+01
   0.26028500E+02   0.12000000E+02   0.00000000E+00   0.73400000E-09  -0.92300000E-09   0.56300000E+01
   0.27925900E+02   0.12000000E+02   0.00000000E+00   0.74700000E-09  -0.10700000E-08   0.63000000E+01
   0.29823400E+02   0.12000000E+02   0.00000000E+00   0.75500000E-09  -0.12300000E-08   0.70300000E+01
   0.31720800E+02   0.12000000E+02   0.00000000E+00   0.76000000E-09  -0.13800000E-08   0.78000000E+01
   0.15933000E+02   0.15000000E+02   0.00000000E+00   0.85200000E-09  -0.22600000E-09   0.38000000E+01
   0.17755800E+02   0.15000000E+02   0.00000000E+00   0.86800000E-09  -0.35200000E-09   0.43600000E+01
   0.19578600E+02   0.15000000E+02   0.00000000E+00   0.88600000E-09  -0.48200000E-09   0.49500000E+01
   0.21401400E+02   0.15000000E+02   0.00000000E+00   0.90600000E-09  -0.61300000E-09   0.55700000E+01
   0.23224200E+02   0.15000000E+02   0.00000000E+00   0.92600000E-09  -0.74600000E-09   0.62200000E+01
   0.25200000E+02   0.15000000E+02   0.00000000E+00   0.94600000E-09  -0.89300000E-09   0.69700000E+01
   0.26869800E+02   0.15000000E+02   0.00000000E+00   0.96100000E-09  -0.10200000E-08   0.76300000E+01
   0.28692600E+02   0.15000000E+02   0.00000000E+00   0.97400000E-09  -0.11600000E-08   0.83900000E+01
   0.30515400E+02   0.15000000E+02   0.00000000E+00   0.98400000E-09  -0.13000000E-08   0.91900000E+01
   0.32338200E+02   0.15000000E+02   0.00000000E+00   0.99000000E-09  -0.14500000E-08   0.10000000E+02
   0.34161000E+02   0.15000000E+02   0.00000000E+00   0.99400000E-09  -0.15900000E-08   0.10900000E+02
   0.19119600E+02   0.18000000E+02   0.00000000E+00   0.11400000E-08  -0.45400000E-09   0.61600000E+01
   0.20867800E+02   0.18000000E+02   0.00000000E+00   0.11500000E-08  -0.58900000E-09   0.68500000E+01
   0.22615900E+02   0.18000000E+02   0.00000000E+00   0.11600000E-08  -0.72300000E-09   0.75600000E+01
   0.24364100E+02   0.18000000E+02   0.00000000E+00   0.11700000E-08  -0.85600000E-09   0.82900000E+01
   0.26112300E+02   0.18000000E+02   0.00000000E+00   0.11800000E-08  -0.98800000E-09   0.90600000E+01
   0.28100000E+02   0.18000000E+02   0.00000000E+00   0.12000000E-08  -0.11400000E-08   0.99600000E+01
   0.29608600E+02   0.18000000E+02   0.00000000E+00   0.12100000E-08  -0.12500000E-08   0.10700000E+02
   0.31356700E+02   0.18000000E+02   0.00000000E+00   0.12100000E-08  -0.13900000E-08   0.11500000E+02
   0.33104900E+02   0.18000000E+02   0.00000000E+00   0.12200000E-08  -0.15200000E-08   0.12400000E+02
   0.34853100E+02   0.18000000E+02   0.00000000E+00   0.12200000E-08  -0.16600000E-08   0.13300000E+02
   0.36601200E+02   0.18000000E+02   0.00000000E+00   0.12300000E-08  -0.17900000E-08   0.14300000E+02
   0.22306200E+02   0.21000000E+02   0.00000000E+00   0.14100000E-08  -0.70500000E-09   0.90500000E+01
   0.23979700E+02   0.21000000E+02   0.00000000E+00   0.14100000E-08  -0.83800000E-09   0.98200000E+01
   0.25653300E+02   0.21000000E+02   0.00000000E+00   0.14200000E-08  -0.96900000E-09   0.10600000E+02
   0.27326800E+02   0.21000000E+02   0.00000000E+00   0.14200000E-08  -0.11000000E-08   0.11400000E+02
   0.29000300E+02   0.21000000E+02   0.00000000E+00   0.14300000E-08  -0.12200000E-08   0.12300000E+02
   0.30900000E+02   0.21000000E+02   0.00000000E+00   0.14400000E-08  -0.13700000E-08   0.13300000E+02
   0.32347300E+02   0.21000000E+02   0.00000000E+00   0.14400000E-08  -0.14800000E-08   0.14000000E+02
   0.34020900E+02   0.21000000E+02   0.00000000E+00   0.14500000E-08  -0.16000000E-08   0.14900000E+02
   0.35694400E+02   0.21000000E+02   0.00000000E+00   0.14500000E-08  -0.17200000E-08   0.15900000E+02
   0.37367900E+02   0.21000000E+02   0.00000000E+00   0.14500000E-08  -0.18500000E-08   0.16900000E+02
   0.39041400E+02   0.21000000E+02   0.00000000E+00   0.14500000E-08  -0.19700000E-08   0.17900000E+02
   0.25492800E+02   0.24000000E+02   0.00000000E+00   0.16600000E-08  -0.96100000E-09   0.12400000E+02
   0.27091700E+02   0.24000000E+02   0.00000000E+00   0.16600000E-08  -0.10900000E-08   0.13200000E+02
   0.28690600E+02   0.24000000E+02   0.00000000E+00   0.16600000E-08  -0.12100000E-08   0.14000000E+02
   0.30289500E+02   0.24000000E+02   0.00000000E+00   0.16600000E-08  -0.13300000E-08   0.14900000E+02
   0.31888300E+02   0.24000000E+02   0.00000000E+00   0.16600000E-08  -0.14500000E-08   0.15800000E+02
   0.33700000E+02   0.24000000E+02   0.00000000E+00   0.16700000E-08  -0.15800000E-08   0.16800000E+02
   0.35086100E+02   0.24000000E+02   0.00000000E+00   0.16700000E-08  -0.16800000E-08   0.17600000E+02
   0.36685000E+02   0.24000000E+02   0.00000000E+00   0.16700000E-08  -0.18000000E-08   0.18500000E+02
   0.38283900E+02   0.24000000E+02   0.00000000E+00   0.16700000E-08  -0.19200000E-08   0.19500000E+02
   0.39882700E+02   0.24000000E+02   0.00000000E+00   0.16700000E-08  -0.20300000E-08   0.20500000E+02
   0.41481600E+02   0.24000000E+02   0.00000000E+00   0.16700000E-08  -0.21500000E-08   0.21500000E+02
   0.28679400E+02   0.27000000E+02   0.00000000E+00   0.18900000E-08  -0.12100000E-08   0.16000000E+02
   0.30203700E+02   0.27000000E+02   0.00000000E+00   0.18900000E-08  -0.13300000E-08   0.16800000E+02
   0.31727900E+02   0.27000000E+02   0.00000000E+00   0.18900000E-08  -0.14400000E-08   0.17700000E+02
   0.33252100E+02   0.27000000E+02   0.00000000E+00   0.18900000E-08  -0.15500000E-08   0.18600000E+02
   0.34776400E+02   0.27000000E+02   0.00000000E+00   0.18900000E-08  -0.16600000E-08   0.19500000E+02
   0.36700000E+02   0.27000000E+02   0.00000000E+00   0.18900000E-08  -0.18000000E-08   0.20600000E+02
   0.37824900E+02   0.27000000E+02   0.00000000E+00   0.18900000E-08  -0.18800000E-08   0.21300000E+02
   0.39349100E+02   0.27000000E+02   0.00000000E+00   0.18900000E-08  -0.19900000E-08   0.22200000E+02
   0.40873300E+02   0.27000000E+02   0.00000000E+00   0.18900000E-08  -0.21000000E-08   0.23200000E+02
   0.42397600E+02   0.27000000E+02   0.00000000E+00   0.18900000E-08  -0.22100000E-08   0.24200000E+02
   0.43921800E+02   0.27000000E+02   0.00000000E+00   0.18900000E-08  -0.23200000E-08   0.25100000E+02
   0.31866000E+02   0.30000000E+02   0.00000000E+00   0.21100000E-08  -0.14500000E-08   0.19800000E+02
   0.33315600E+02   0.30000000E+02   0.00000000E+00   0.21100000E-08  -0.15600000E-08   0.20600000E+02
   0.34765200E+02   0.30000000E+02   0.00000000E+00   0.21100000E-08  -0.16600000E-08   0.21500000E+02
   0.36214800E+02   0.30000000E+02   0.00000000E+00   0.21000000E-08  -0.17700000E-08   0.22400000E+02
   0.37664400E+02   0.30000000E+02   0.00000000E+00   0.21000000E-08  -0.18700000E-08   0.23200000E+02
   0.39500000E+02   0.30000000E+02   0.00000000E+00   0.21000000E-08  -0.20000000E-08   0.24400000E+02
   0.40563600E+02   0.30000000E+02   0.00000000E+00   0.21000000E-08  -0.20800000E-08   0.25000000E+02
   0.42013200E+02   0.30000000E+02   0.00000000E+00   0.21000000E-08  -0.21800000E-08   0.26000000E+02
   0.43462800E+02   0.30000000E+02   0.00000000E+00   0.21000000E-08  -0.22800000E-08   0.26900000E+02
   0.44912400E+02   0.30000000E+02   0.00000000E+00   0.21000000E-08  -0.23900000E-08   0.27800000E+02
   0.46362000E+02   0.30000000E+02   0.00000000E+00   0.21000000E-08  -0.24900000E-08   0.28800000E+02
 ZONE I = 11 J = 11, T=" Mode     2"
   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.20400000E-05   0.81100000E-05  -0.31500000E+00
   0.21960000E+01   0.00000000E+00   0.00000000E+00   0.22700000E-05   0.55500000E-05  -0.12800000E+00
   0.43920000E+01   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
   0.65880000E+01   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
   0.87840000E+01   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
   0.10750000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
   0.13176000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
   0.15372000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
   0.17568000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
   0.19764000E+02   0.00000000E+00   0.00000000E+00  -0.78200000E-05  -0.17000000E-04  -0.68600000E+00
   0.21960000E+02   0.00000000E+00   0.00000000E+00  -0.87000000E-05  -0.27200000E-04  -0.22800000E+01
   0.31866000E+01   0.30000000E+01   0.00000000E+00   0.60100000E-05   0.50200000E-05   0.13700000E+00
   0.53079600E+01   0.30000000E+01   0.00000000E+00   0.49500000E-05   0.23000000E-05   0.33500000E+00
   0.74293200E+01   0.30000000E+01   0.00000000E+00   0.43100000E-05   0.18700000E-05   0.51400000E+00
   0.95506800E+01   0.30000000E+01   0.00000000E+00   0.35500000E-05   0.93300000E-06   0.66800000E+00
   0.11672000E+02   0.30000000E+01   0.00000000E+00   0.32600000E-05  -0.18200000E-06   0.76700000E+00
   0.13650000E+02   0.30000000E+01   0.00000000E+00   0.32000000E-05  -0.16900000E-05   0.77800000E+00
   0.15914800E+02   0.30000000E+01   0.00000000E+00   0.34700000E-05  -0.44000000E-05   0.63600000E+00
   0.18036100E+02   0.30000000E+01   0.00000000E+00   0.44000000E-05  -0.82400000E-05   0.23800000E+00
   0.20157500E+02   0.30000000E+01   0.00000000E+00   0.48600000E-05  -0.17400000E-04  -0.71900000E+00
   0.22278800E+02   0.30000000E+01   0.00000000E+00   0.45600000E-05  -0.27800000E-04  -0.23500000E+01
   0.24400200E+02   0.30000000E+01   0.00000000E+00   0.25600000E-05  -0.39000000E-04  -0.47900000E+01
   0.63732000E+01   0.60000000E+01   0.00000000E+00   0.93100000E-05   0.38800000E-05   0.16200000E+01
   0.84199200E+01   0.60000000E+01   0.00000000E+00   0.93600000E-05   0.33800000E-05   0.21600000E+01
   0.10466600E+02   0.60000000E+01   0.00000000E+00   0.93900000E-05   0.17500000E-05   0.25900000E+01
   0.12513400E+02   0.60000000E+01   0.00000000E+00   0.95600000E-05  -0.70700000E-06   0.28300000E+01
   0.14560100E+02   0.60000000E+01   0.00000000E+00   0.99600000E-05  -0.40600000E-05   0.28300000E+01
   0.16600000E+02   0.60000000E+01   0.00000000E+00   0.10700000E-04  -0.83900000E-05   0.25000000E+01
   0.18653500E+02   0.60000000E+01   0.00000000E+00   0.12000000E-04  -0.14100000E-04   0.17400000E+01
   0.20700200E+02   0.60000000E+01   0.00000000E+00   0.13200000E-04  -0.22000000E-04   0.44400000E+00
   0.22747000E+02   0.60000000E+01   0.00000000E+00   0.13500000E-04  -0.31000000E-04  -0.15000000E+01
   0.24793700E+02   0.60000000E+01   0.00000000E+00   0.13100000E-04  -0.41100000E-04  -0.41100000E+01
   0.26840400E+02   0.60000000E+01   0.00000000E+00   0.12700000E-04  -0.51800000E-04  -0.75300000E+01
   0.95598000E+01   0.90000000E+01   0.00000000E+00   0.16800000E-04   0.41000000E-05   0.52200000E+01
   0.11531900E+02   0.90000000E+01   0.00000000E+00   0.17800000E-04   0.15800000E-05   0.58400000E+01
   0.13504000E+02   0.90000000E+01   0.00000000E+00   0.18700000E-04  -0.21000000E-05   0.61300000E+01
   0.15476000E+02   0.90000000E+01   0.00000000E+00   0.19700000E-04  -0.68200000E-05   0.60300000E+01
   0.17448100E+02   0.90000000E+01   0.00000000E+00   0.20800000E-04  -0.12500000E-04   0.54800000E+01
   0.19500000E+02   0.90000000E+01   0.00000000E+00   0.22100000E-04  -0.19600000E-04   0.43500000E+01
   0.21392300E+02   0.90000000E+01   0.00000000E+00   0.23200000E-04  -0.27200000E-04   0.27600000E+01
   0.23364400E+02   0.90000000E+01   0.00000000E+00   0.24000000E-04  -0.35900000E-04   0.47600000E+00
   0.25336400E+02   0.90000000E+01   0.00000000E+00   0.24400000E-04  -0.45600000E-04  -0.24700000E+01
   0.27308500E+02   0.90000000E+01   0.00000000E+00   0.24500000E-04  -0.56300000E-04  -0.61000000E+01
   0.29280600E+02   0.90000000E+01   0.00000000E+00   0.24400000E-04  -0.67700000E-04  -0.10600000E+02
   0.12746400E+02   0.12000000E+02   0.00000000E+00   0.29800000E-04   0.33400000E-06   0.10500000E+02
   0.14643800E+02   0.12000000E+02   0.00000000E+00   0.31000000E-04  -0.45000000E-05   0.10700000E+02
   0.16541300E+02   0.12000000E+02   0.00000000E+00   0.32200000E-04  -0.10400000E-04   0.10400000E+02
   0.18438700E+02   0.12000000E+02   0.00000000E+00   0.33400000E-04  -0.17100000E-04   0.95100000E+01
   0.20336200E+02   0.12000000E+02   0.00000000E+00   0.34700000E-04  -0.24500000E-04   0.80500000E+01
   0.22300000E+02   0.12000000E+02   0.00000000E+00   0.35900000E-04  -0.33100000E-04   0.59000000E+01
   0.24131000E+02   0.12000000E+02   0.00000000E+00   0.36900000E-04  -0.41700000E-04   0.32800000E+01
   0.26028500E+02   0.12000000E+02   0.00000000E+00   0.37600000E-04  -0.51400000E-04  -0.74400000E-01
   0.27925900E+02   0.12000000E+02   0.00000000E+00   0.38200000E-04  -0.61900000E-04  -0.40900000E+01
   0.29823400E+02   0.12000000E+02   0.00000000E+00   0.38500000E-04  -0.73100000E-04  -0.88000000E+01
   0.31720800E+02   0.12000000E+02   0.00000000E+00   0.38500000E-04  -0.85000000E-04  -0.14400000E+02
   0.15933000E+02   0.15000000E+02   0.00000000E+00   0.46400000E-04  -0.78500000E-05   0.16500000E+02
   0.17755800E+02   0.15000000E+02   0.00000000E+00   0.47500000E-04  -0.14700000E-04   0.15800000E+02
   0.19578600E+02   0.15000000E+02   0.00000000E+00   0.48600000E-04  -0.22300000E-04   0.14400000E+02
   0.21401400E+02   0.15000000E+02   0.00000000E+00   0.49800000E-04  -0.30400000E-04   0.12500000E+02
   0.23224200E+02   0.15000000E+02   0.00000000E+00   0.50900000E-04  -0.39000000E-04   0.99100000E+01
   0.25200000E+02   0.15000000E+02   0.00000000E+00   0.52000000E-04  -0.49100000E-04   0.64100000E+01
   0.26869800E+02   0.15000000E+02   0.00000000E+00   0.52900000E-04  -0.58100000E-04   0.28600000E+01
   0.28692600E+02   0.15000000E+02   0.00000000E+00   0.53700000E-04  -0.68500000E-04  -0.16100000E+01
   0.30515400E+02   0.15000000E+02   0.00000000E+00   0.54300000E-04  -0.79400000E-04  -0.67200000E+01
   0.32338200E+02   0.15000000E+02   0.00000000E+00   0.54700000E-04  -0.91000000E-04  -0.12500000E+02
   0.34161000E+02   0.15000000E+02   0.00000000E+00   0.54800000E-04  -0.10300000E-03  -0.19200000E+02
   0.19119600E+02   0.18000000E+02   0.00000000E+00   0.65300000E-04  -0.20000000E-04   0.22000000E+02
   0.20867800E+02   0.18000000E+02   0.00000000E+00   0.66200000E-04  -0.28200000E-04   0.20000000E+02
   0.22615900E+02   0.18000000E+02   0.00000000E+00   0.67100000E-04  -0.37000000E-04   0.17400000E+02
   0.24364100E+02   0.18000000E+02   0.00000000E+00   0.68100000E-04  -0.46100000E-04   0.14300000E+02
   0.26112300E+02   0.18000000E+02   0.00000000E+00   0.69100000E-04  -0.55600000E-04   0.10500000E+02
   0.28100000E+02   0.18000000E+02   0.00000000E+00   0.70200000E-04  -0.67000000E-04   0.54700000E+01
   0.29608600E+02   0.18000000E+02   0.00000000E+00   0.70900000E-04  -0.75900000E-04   0.11600000E+01
   0.31356700E+02   0.18000000E+02   0.00000000E+00   0.71700000E-04  -0.86600000E-04  -0.43900000E+01
   0.33104900E+02   0.18000000E+02   0.00000000E+00   0.72300000E-04  -0.97700000E-04  -0.10500000E+02
   0.34853100E+02   0.18000000E+02   0.00000000E+00   0.72600000E-04  -0.10900000E-03  -0.17300000E+02
   0.36601200E+02   0.18000000E+02   0.00000000E+00   0.72800000E-04  -0.12100000E-03  -0.24900000E+02
   0.22306200E+02   0.21000000E+02   0.00000000E+00   0.85600000E-04  -0.35300000E-04   0.25900000E+02
   0.23979700E+02   0.21000000E+02   0.00000000E+00   0.86300000E-04  -0.44500000E-04   0.22600000E+02
   0.25653300E+02   0.21000000E+02   0.00000000E+00   0.87000000E-04  -0.54100000E-04   0.18700000E+02
   0.27326800E+02   0.21000000E+02   0.00000000E+00   0.87900000E-04  -0.63800000E-04   0.14300000E+02
   0.29000300E+02   0.21000000E+02   0.00000000E+00   0.88800000E-04  -0.73800000E-04   0.94000000E+01
   0.30900000E+02   0.21000000E+02   0.00000000E+00   0.89700000E-04  -0.85400000E-04   0.31700000E+01
   0.32347300E+02   0.21000000E+02   0.00000000E+00   0.90300000E-04  -0.94500000E-04  -0.20100000E+01
   0.34020900E+02   0.21000000E+02   0.00000000E+00   0.91000000E-04  -0.10500000E-03  -0.84800000E+01
   0.35694400E+02   0.21000000E+02   0.00000000E+00   0.91400000E-04  -0.11600000E-03  -0.15500000E+02
   0.37367900E+02   0.21000000E+02   0.00000000E+00   0.91700000E-04  -0.12700000E-03  -0.23000000E+02
   0.39041400E+02   0.21000000E+02   0.00000000E+00   0.91900000E-04  -0.13900000E-03  -0.31300000E+02
   0.25492800E+02   0.24000000E+02   0.00000000E+00   0.10700000E-03  -0.53200000E-04   0.27400000E+02
   0.27091700E+02   0.24000000E+02   0.00000000E+00   0.10700000E-03  -0.63000000E-04   0.22900000E+02
   0.28690600E+02   0.24000000E+02   0.00000000E+00   0.10800000E-03  -0.72900000E-04   0.17900000E+02
   0.30289500E+02   0.24000000E+02   0.00000000E+00   0.10900000E-03  -0.82900000E-04   0.12400000E+02
   0.31888300E+02   0.24000000E+02   0.00000000E+00   0.10900000E-03  -0.93000000E-04   0.65200000E+01
   0.33700000E+02   0.24000000E+02   0.00000000E+00   0.11000000E-03  -0.10400000E-03  -0.65300000E+00
   0.35086100E+02   0.24000000E+02   0.00000000E+00   0.11000000E-03  -0.11300000E-03  -0.65000000E+01
   0.36685000E+02   0.24000000E+02   0.00000000E+00   0.11100000E-03  -0.12400000E-03  -0.13600000E+02
   0.38283900E+02   0.24000000E+02   0.00000000E+00   0.11100000E-03  -0.13400000E-03  -0.21200000E+02
   0.39882700E+02   0.24000000E+02   0.00000000E+00   0.11100000E-03  -0.14500000E-03  -0.29200000E+02
   0.41481600E+02   0.24000000E+02   0.00000000E+00   0.11100000E-03  -0.15600000E-03  -0.37900000E+02
   0.28679400E+02   0.27000000E+02   0.00000000E+00   0.12800000E-03  -0.73100000E-04   0.26300000E+02
   0.30203700E+02   0.27000000E+02   0.00000000E+00   0.12800000E-03  -0.82900000E-04   0.20700000E+02
   0.31727900E+02   0.27000000E+02   0.00000000E+00   0.12900000E-03  -0.92800000E-04   0.14800000E+02
   0.33252100E+02   0.27000000E+02   0.00000000E+00   0.12900000E-03  -0.10300000E-03   0.86400000E+01
   0.34776400E+02   0.27000000E+02   0.00000000E+00   0.13000000E-03  -0.11200000E-03   0.21100000E+01
   0.36700000E+02   0.27000000E+02   0.00000000E+00   0.13000000E-03  -0.12500000E-03  -0.65900000E+01
   0.37824900E+02   0.27000000E+02   0.00000000E+00   0.13000000E-03  -0.13200000E-03  -0.11900000E+02
   0.39349100E+02   0.27000000E+02   0.00000000E+00   0.13100000E-03  -0.14200000E-03  -0.19400000E+02
   0.40873300E+02   0.27000000E+02   0.00000000E+00   0.13100000E-03  -0.15200000E-03  -0.27300000E+02
   0.42397600E+02   0.27000000E+02   0.00000000E+00   0.13100000E-03  -0.16200000E-03  -0.35600000E+02
   0.43921800E+02   0.27000000E+02   0.00000000E+00   0.13100000E-03  -0.17200000E-03  -0.44500000E+02
   0.31866000E+02   0.30000000E+02   0.00000000E+00   0.14900000E-03  -0.93900000E-04   0.22600000E+02
   0.33315600E+02   0.30000000E+02   0.00000000E+00   0.14900000E-03  -0.10300000E-03   0.16500000E+02
   0.34765200E+02   0.30000000E+02   0.00000000E+00   0.14900000E-03  -0.11300000E-03   0.10200000E+02
   0.36214800E+02   0.30000000E+02   0.00000000E+00   0.14900000E-03  -0.12200000E-03   0.35800000E+01
   0.37664400E+02   0.30000000E+02   0.00000000E+00   0.15000000E-03  -0.13100000E-03  -0.32800000E+01
   0.39500000E+02   0.30000000E+02   0.00000000E+00   0.15000000E-03  -0.14300000E-03  -0.12400000E+02
   0.40563600E+02   0.30000000E+02   0.00000000E+00   0.15000000E-03  -0.15000000E-03  -0.17800000E+02
   0.42013200E+02   0.30000000E+02   0.00000000E+00   0.15100000E-03  -0.16000000E-03  -0.25600000E+02
   0.43462800E+02   0.30000000E+02   0.00000000E+00   0.15100000E-03  -0.16900000E-03  -0.33700000E+02
   0.44912400E+02   0.30000000E+02   0.00000000E+00   0.15100000E-03  -0.17900000E-03  -0.42300000E+02
   0.46362000E+02   0.30000000E+02   0.00000000E+00   0.15100000E-03  -0.18900000E-03  -0.52600000E+02
 ZONE I = 11 J = 11, T=" Mode     3"
   0.00000000E+00   0.00000000E+00   0.00000000E+00  -0.42000000E-05  -0.16600000E-04  -0.82900000E-01
   0.21960000E+01   0.00000000E+00   0.00000000E+00  -0.46600000E-05  -0.11400000E-04  -0.28000000E-01
   0.43920000E+01   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
   0.65880000E+01   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
